0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0.9646365749239921,0.9284718096413545,0.9912884133697417,0.9957076473633448,0.9714947507932501,0.9614501301712459,0.9515925078956093,0.941753253062444,0.9557056711645997,0.8423147884235913,0.9808687917386211,0.9691905176751316,0.9670220431570896,0.9887053105086089,0.9949003156065823,0.5292222222222223,0.9743230778137222,0.9836346036063301,0.3712611111111112,0.9529688810143204
0.9651231977581562,0.8486979138056436,0.9933076474350047,1.0,0.9712430522113591,0.9850652947343057,0.9626740492280549,0.9617691336685016,0.955659087166565,1.0,0.9700759843910206,0.9934811186920851,0.976834223284726,0.8839691890142857,0.9968586120286601,0.9472222222222223,0.962269430453889,1.0,0.9072604075405332,0.8792995260424084
0.9554243437921007,0.9441923020117813,0.9923876452378617,0.9979515814118916,0.9711253689526002,0.9830585568439629,0.9619202381829796,0.9678547476475203,0.9669097638198836,1.0,0.9730343527643468,0.9960109106302262,0.974535851796088,0.9844307786263525,0.9974907729247047,1.0,0.9759269350143148,0.9983561409513156,0.9355809537172318,0.9490888019949199
0.9521900897696614,0.9441679462480049,0.993968445221558,0.7936222222222221,0.9602302516858626,0.9862772817313672,0.8611524134900584,0.8176295656800349,0.9372690264796311,1.0,0.9750024800810492,0.9732486793100835,0.9715144404940785,0.7071344760172069,0.9938785783198549,0.9212222222222222,0.9090028406530619,1.0,0.969155279740691,0.9635779824521807
0.9456412673878173,0.9377574991037448,0.9948872084872317,1.0,0.9684461206036001,0.955663633717431,0.9586505932695812,0.8417131768649828,0.9428103570720685,1.0,0.980638168159316,0.992593170793727,0.9672552177371998,0.985739530969411,0.22283517488777785,1.0,0.9523404098711907,1.0,0.9729614697309831,0.9664317310651143
0.9405710027222004,0.930320664372709,0.991799260084232,0.9970298403534623,0.9595141408101614,0.9717568018204638,0.9675938764653527,0.9735297890259812,0.9626545877253766,1.0,0.9675070097760948,0.8326874999999999,0.5052551369059637,0.9791186401564628,0.8674300392172207,1.0,0.9569323592446745,0.9976678735249572,0.9671055475552048,0.9638108855576979
0.9366740720123053,0.9408987683355807,0.9552280132560922,0.9989194594820341,0.9637119788299418,0.9840168951989876,0.9359911347151553,0.9727996957355004,0.6724389374128678,1.0,0.9797577287980621,0.9940361760426312,0.9769587459850372,0.9761566408053042,0.8278747516066275,0.9922222222222222,0.9716447230707853,0.9244722222222223,0.9709422150254249,0.8966945516996914
0.518718373782105,0.49883832234806486,0.5707515923569689,0.5986971791055468,0.5273148198150239,0.5949007883601719,0.519584008716,0.54246591495971,0.5221957335472107,0.6151225608419206,0.5899728456307755,0.5763789571635426,0.5785890908646913,0.5623370719887317,0.5731331044658969,0.5822222222222222,0.5246604799441994,0.5834454831547209,0.5390177962117726,0.5530041330920326
0.954165760550234,0.9210302985641691,0.9931058879242579,0.9549444444444445,0.9681184585034628,0.7270670538213518,0.9720230290057993,0.7787266359006173,0.9134371664569064,1.0,0.8662714373198185,0.9945697665475308,0.9211393609573852,0.9860748644825073,0.9974438385982732,0.8249722222222222,0.9737418414670974,0.8817652251985338,0.8515561003949907,0.9492025505842434
0.9540897215168095,0.894548428548707,0.9940735786421843,0.9980206599930922,0.715030612382499,0.9581276246176826,0.9399129852142724,0.9660330245421562,0.8289516631709705,1.0,0.9677039630283908,0.9799150361903012,0.836197142128567,0.9810243950746952,0.9946477937498679,0.7262222222222222,0.9630356996553019,1.0,0.9592218614750438,0.9569262762334612
0.9645086479704412,0.9127224884066317,0.9926389111481613,1.0,0.9579245360590717,0.9310698895984226,0.9495680020827004,0.828540261864636,0.9487905419457633,1.0,0.965549572233149,0.9895276898033918,0.6891683928706723,0.9590001881271601,0.915907127146814,0.9932222222222222,0.8584901985675097,0.9978955036534202,0.9374763685729769,0.9195800821450021
0.95432961168016,0.9163294794816109,0.9930367505617034,0.9996284197974535,0.9625551885786064,0.9700755161709256,0.7530146633978909,0.8177391418248147,0.9730201953461147,1.0,0.9776912802580653,0.9928509681839495,0.9772041987367782,0.9783570634238421,0.9959155106125,0.9832222222222223,0.97244629328046,0.9996337364117305,0.9662700603082777,0.8466858037312824
0.49374713428815203,0.923914811099569,0.8535742709932032,0.9942222222222222,0.9597848178715227,0.9678435901535882,0.9233166645060545,0.9444759396200926,0.9722935344275885,1.0,0.9831739548829544,0.995022777352482,0.9763747357636138,0.9892150826156141,0.9842266217574456,0.9092222222222223,0.8901890877280384,0.9492222222222222,0.9668565951403644,0.9655608353548579
0.9610938568868571,0.9310506465534368,0.9942266614276103,0.99813375474347,0.9599448877141782,0.9811555156037212,0.9677564426924764,0.9689456981284116,0.9609370284392116,1.0,0.9706036872429771,0.9489739829674364,0.9711905427714272,0.9850481892377136,0.4402072642394729,0.9422222222222222,0.9736825484149157,1.0,0.9709327408476836,0.9490892777012454
