0,1,2,3,4,5,6,7,8,9,10
0.008945999999999999,0.17408800000000002,0.022043,0.014896000000000001,0.0407,0.1073,0.027891000000000003,0.002235,0.022200000000000004,0.035607,0.051800000000000006
0.008945999999999999,0.17408800000000002,0.022043,0.014896000000000001,0.0407,0.1073,0.027891000000000003,0.002235,0.022200000000000004,0.035607,0.051800000000000006
0.008945999999999999,0.17408800000000002,0.022043,0.014896000000000001,0.0407,0.1073,0.027891000000000003,0.002235,0.022200000000000004,0.035607,0.051800000000000006
0.008945999999999999,0.17408800000000002,0.022043,0.014896000000000001,0.0407,0.1073,0.027891000000000003,0.002235,0.022200000000000004,0.035607,0.051800000000000006
0.008945999999999999,0.17408800000000002,0.022043,0.014896000000000001,0.0407,0.1073,0.027891000000000003,0.002235,0.022200000000000004,0.035607,0.051800000000000006
0.008945999999999999,0.17408800000000002,0.022043,0.014896000000000001,0.0407,0.1073,0.027891000000000003,0.002235,0.022200000000000004,0.035607,0.051800000000000006
0.008945999999999999,0.17408800000000002,0.022043,0.014896000000000001,0.0407,0.0,0.027891000000000003,0.002235,0.022200000000000004,0.035607,0.03885000000000001
0.008945999999999999,0.17408800000000002,0.022043,0.014896000000000001,0.0,0.0,0.027891000000000003,0.002235,0.014692499999999999,0.035607,0.0
0.008945999999999999,0.17408800000000002,0.022043,0.014896000000000001,0.0,0.0,0.027891000000000003,0.002235,0.01437,0.035607,0.0
0.008945999999999999,0.17408800000000002,0.022043,0.014896000000000001,0.0,0.0,0.027891000000000003,0.002235,0.01437,0.00890175,0.0
0.008945999999999999,0.17408800000000002,0.022043,0.014896000000000001,0.0,0.0,0.027891000000000003,0.002235,0.01437,0.0,0.0
0.008945999999999999,0.17408800000000002,0.022043,0.011172000000000001,0.0038362500000000003,0.0,0.027891000000000003,0.002235,0.01437,0.0,0.0
0.008945999999999999,0.17408800000000002,0.022043,0.0,0.005115000000000001,0.0,0.027891000000000003,0.002235,0.01437,0.0,0.0
0.008945999999999999,0.089253,0.022043,0.0,0.005115000000000001,0.0,0.027891000000000003,0.002235,0.01437,0.0,0.0
0.008945999999999999,0.008836,0.022043,0.0,0.005115000000000001,0.037961,0.006972750000000001,0.002235,0.01437,0.0,0.0
0.008945999999999999,0.008836,0.022043,0.0,0.005115000000000001,0.11388299999999998,0.0,0.002235,0.0035925,0.0,0.0
0.008945999999999999,0.008836,0.022043,0.0,0.005115000000000001,0.05426625,0.0,0.002235,0.000936,0.0,0.051429
0.008945999999999999,0.008836,0.022043,0.0,0.005115000000000001,0.072355,0.0,0.002235,0.000936,0.0,0.0771435
0.008945999999999999,0.008836,0.022043,0.0026390000000000003,0.005115000000000001,0.002581,0.0,0.002235,0.000936,0.005966999999999999,0.0002205
0.008945999999999999,0.008836,0.022043,0.0026390000000000003,0.005115000000000001,0.005162,0.000891,0.002235,0.000936,0.007956,0.00029400000000000004
0.008945999999999999,0.008836,0.022043,0.0026390000000000003,0.005115000000000001,0.005162,0.003564,0.002235,0.000936,0.007956,0.00029400000000000004
0.008945999999999999,0.006627000000000001,0.022043,0.0026390000000000003,0.005115000000000001,0.005162,0.003564,0.002235,0.000936,0.007956,0.00029400000000000004
0.008945999999999999,0.002444,0.022043,0.0026390000000000003,0.005115000000000001,0.002581,0.003564,0.002235,0.000936,0.007956,0.00029400000000000004
0.008945999999999999,0.002444,0.022043,0.0026390000000000003,0.005115000000000001,0.01681275,0.003564,0.002235,0.000936,0.007956,0.00029400000000000004
